,Unnamed: 0,Unnamed: 0.1,tweet,dogruluk,tahmin,durum
1058,1058,1058,ilk iban istediginde  090 kurusu geri iade edecegim    asgariucret  httpstco1ngpt7ivzj,0,0,0
1059,1059,1059,asgari ucret 2021 yili icin brut 3 bin 577 lira 50 kurus net 2 bin 825 lira 90 kurus olarak belirlendi asgariucret,1,1,0
1060,1060,1060,asgariucret bogazindan kuru ekmek gecen milletin yoksulluguna dur dedi diyebilseydik keske 😏  esarp kac para,0,0,0
1061,1061,1061,asgari ucretle kirada oturup cocuk okutan ve aile gecindiren insan gozumde en iyi ekonomi bakanidir ulkenin ekonomisini verin bereketi getirmezse adim ruhi degil fakir edebiyati yapip 50 70 bin maas alan siyasetciler ulkeyi batirdi asgariucret,0,0,0
1062,1062,1062,saray’in 30 saniyelik gideri 3800 tldiyorlar  asgari ucret 30 gunluk 282590 tl  gunaydin yeni turkiye 🇹🇷😎  ulkeyi bu duruma sokanlari gereken yere havale ediyormuyuz   asgariucret,1,0,0
1063,1063,1063,tolstoyun soyledigi gibi   ekmek pahali emek ucuzdu  asgariucret  httpstcoe10j6smhod,0,0,0
1064,1064,1064,bu ucret asgari degil az gari olmus asgariucret,0,0,0
1065,1065,1065,asgari ucret 282590 tl oldu asgariucret  httpstcom7nim1fp4r,1,0,0
1066,1066,1066,23 yil oku milyon sinava gec guc bela atan  covidle yat covidle kalk aldigin para asgariucret saglikcilariduymuyorlar,0,0,0
1067,1067,1067,net asgariucret 2825 tl oldu   bir yandan bu 2156lik artis calisanlar icin yetersizken ote yandan enflasyonun giderek yukselmesine de zemin hazirlanmis oldu   cunku isverenler bu maliyetleri yine urunlere yansitacak ve boylece fiyatlar daha da yukselecek,1,1,0
1068,1068,1068,2825 lira ile elektrik mi  dogalgaz mi su parasi mi  ne yapsam bilemedim yaziklar olsun hukumetentube asgariucret,1,0,0
1069,1069,1069,bizi en guzel tolstoy anlatiyor   ekmek pahali emek ucuzdu  asgariucret,0,0,0
1070,1070,1070,enflasyona ezdirmedik yalanlarini gozumuzun icine baka baka nasil soyledinizyalan  allah katinda gunahtir aycicek yagi yumurta gida fiyatlarindaki artis senin yalan  enflasyonun 5 katina dayandi hadi bizden utanmiyorsunuz basimizdaki ortuden utanalimzehrazumruts asgariucret  httpstcozxkteslvwb,0,0,0
1071,1071,1071,asgariucret  iyide bu parayi veren patron nerde bankaya asgari ucreti yatir  maasi cekince  geri kalan parayi iade et etmezsen isten cikarmada olmadigi icin seni ucretsiz izne cikarir ustune dahada ac kal yada ol😳,0,0,0
1072,1072,1072,en az uc kurumdan maas alan kurum uyeleri belirler asgariucret i  i̇ki ay once aclik ve yoksulluk sinirini 5060 tl olarak aciklanirken bugun asgariuecret in 2825 tl olarak aciklandigi bi ulkedir turki̇ye yazik,1,0,0
1073,1073,1073,1 asgari ucret tek kisi icin 2825 tl     evli ve uc cocuklu icin 3013 tl oldu  turki̇s kasim 2020 arastirmasina gore 4 kisilik ailenin aclik siniri 251667 tl yoksulluk siniri 819762 tl bekâr bir calisanin ‘yasama maliyeti’ ise aylik 307363 tl asgariucret  httpstcoaxbs0tyvcg,1,1,0
1074,1074,1074,👉aclik siniri 2360 tl  👉yoksulluk siniri 8165 tl  👉asgariucret 2 bin 825 lira 90 kurus 🖐5li muteahhite vergi affi icin para var 🖐kacak saraya her gun 10 milyon tl para var 🖐kanal i̇stanbul ihaneti icin para var  alinteri ile yasam savasi veren asgari ucretliye yok  httpstcohsnemh5ibh,1,1,0
1075,1075,1075,mersedesleri ile gelerek yasam mucadelesi veren milletimizle kurus kurus asgariucret pazarligi yaptilar ve sonuc yine yoksulluk  keske bir kez de milletimizden yana olsalardi sadece bir kez,0,0,0
1076,1076,1076,asgariucret twitlerine yayin yasagi gelir birazdan 🤨 agi dahil olmayacakmis yayin yasagina 🤔,0,0,0
1077,1077,1077,umarim bu kadar para bizi bozmaz😉 bes maas alanlar emekciye 2825 tlyi layik gormus 😏 asgariucret  httpstcozru0eyqonz,1,0,0
1078,1078,1078,asgariucret 2825 tl olarak aciklanmis hic utanmanizda yok sizin bu para gecimi yoksullugu gectim aclik sinirinin bile altinda  umarim inandiginiz allah vardir  ve o cehennem yedi katlidir   httpstcogkta0jbi0z,1,1,0
1079,1079,1079,2020 asgari ucret 386 dolar 2021 asgari ucret 376 dolar twit bu kadar asgariucret  httpstcormm2u7ei7x,0,0,0
1080,1080,1080,ak parti iktidarinda paralar millete mi gidiyordu   asgariucret  httpstcovqmtdwkdew,0,0,0
1081,1081,1081,‼️hukumetin ve sermaye temsilcilerinin her zaman oldugu gibi birlikte hareket ettigi asgariucret tespit komisyonunda iscilerin talepleri yine dikkate alinmadi  her yil oldugu gibi bu sene de asgari ucret aclik sinirinda belirlendi aclik  turki̇s  ⤵️  httpstcoxq7va0rxjf,0,0,0
1082,1082,1082,asgariucret ustayi̇  hatirlatayim  dedim 😡😡😡😡😡  httpstcoe1kdvf0py1,0,0,0
1083,1083,1083,su toplanti fotografina 10 snden uzun dalinca george orwellin essiz romani hayvan ciftligi nin o essiz finali geldi aklima evet hepsi aslinda ayni masada egleniyorlar  asgariucret  httpstcodjftbssc9s,0,0,0
1084,1084,1084,asgariucrete yilda bir dilenciye sadaka verir gibi zam yapiyorsunuz ama igneden iplige her seye her hafta zam yapiyorsunuz onlari da yilda bir yapin o zaman,0,0,0
1085,1085,1085,sayin bakan demis ki isciyi enflasyona ezdirmedik dogrudur sayin bakan enflasyon degil bizzat siz ezdiniz isciyi 2825 tl ucret demek bu ulkenin insanlarinin yoksulluktan kafasini kaldiramamasi demek asgariucret  httpstco9zs1zrg6cb,1,1,0
1086,1086,1086,yerimi doldurmaya calismissin  asgariucret  httpstcoeq6n0f9uvs,0,0,0
1087,1087,1087,gecen sene 2020 ocak  390 dolar olarak baslayan asgari ucret 21 zam ile 375 dolar oldu asgariucret,0,0,0
1088,1088,1088,misirda kitlik oldugu yillarda hz yusuf as 3gunde 1 yemek yerdi  butun zahire ambarlari senin elinin altinda olmasina ragmen neden 3 gunde 1yemek yiyorsun dediler hz yusuf soyle dedi benim karnim tok olsa âclarin halinden nasil anlarim  tokaci anlamaz asgariucret,0,0,0
1089,1089,1089,abi sen elmanin yarisindan ver bana muzun ceyregini portakalin bir kabugunu ver poset verme poset de parali ben cebimde tasirim asgariucret,0,0,0
1090,1090,1090,asgari̇ ucret   beynim yandi🙄  2825 tl  bekar bi̇r ki̇si̇  2879 tl  evli̇ esi̇ calismayan cocuksuz bi̇ri̇  2979 tl  evli̇ esi̇ calismayan 1 cocuklu ki̇si̇  2960 tl  evli̇ esi̇ calismayan 2 cocuklu bi̇ri̇   3013 tl  evli̇ esi̇ calismayan 3 cocuklu bi̇ri̇  vaybee   asgariucret  httpstconm6i3rfn1d,1,1,0
1091,1091,1091,birtane inancli cumhur i̇ttifaki mensubu cikip  verilen 2825 tl asgariucret yeterli̇ desi̇n varmi boyle bi̇r adam aranizda  ben soyliyim aranizda oyle biri y o k,1,1,0
1092,1092,1092,asgari ucret 2825 tl olmus asgariucret  httpstco7wumpnjdzv,1,1,0
1093,1093,1093,2021 sefalet ucreti aciklandi 2 bin 825 tl  holdingler yandas olunca milyarlik vergileri siliniyor yanlarinda kole kosullarinda calistirdiklari emekcinin ucretide sefalat ucretine donusuyor  asgariucret,1,0,0
1094,1094,1094,yorumsuz 😁  asgariucret  httpstcomdsxhjjgym,0,0,0
1095,1095,1095,4yillik universite mezunuyum hemsireyim maasim asgari ucretle ayni adaletinizin alnindan opuyorum asgariucret  httpstcosovpnaxua1,0,0,0
1096,1096,1096,asgariucret biz bu 500₺ yi nasil bitiricez fazla verdiniz,0,0,0
1097,1097,1097,bilgilendirme asgariucret maasimdan yuksek,0,0,0
1098,1098,1098,aksam yastiga basinizi koyup uyuya bilecekmisiniz onu cok merak ediyorum asgariucret,0,0,0
1099,1099,1099,bakan zehra zumrut uyut acikladi asgariucret  2825 tl oldu  sarayda yasayan dort maas alan ve halkina kuru ekmek yemeyi reva goren iktidar mensuplarindan vatandaslarimizi anlamayi beklemeyin,1,0,0
1100,1100,1100,alim gucu yere cakilmis bir para birimi icin 2825 birim hicbir sey i̇yi para diyenler kendilerini kandirmaya devam edebilirler asgariucret,1,0,0
1101,1101,1101,asgariucret e yapilan yeni zamla birlikte artik simitinizi yerken cayiniza seker de atabilirsiniz,0,0,0
1102,1102,1102,kolelere asla ozgur kalacaklari odemeleri yapmazlar  hayatta kalacak kadar odeme yaparlar ki somurmeye devam etsinler   asgariucret turki̇s  httpstcospcygzmveu,0,0,0
1103,1103,1103,gercek sendikalarin olmadigi iscinin grev hakkinin fiilen yok edildigi hakkini savunmak icin yolda yurumesinin bile engellendigi bir ulkede asgariucret gorusme masasi kurmanin bizatihi kendisi sarlatanliktir sendika agalari on binlerce liralik maaslariyla mutlu isci ac,0,0,0
1104,1104,1104,artik cem yilmaz en iyisi degil  asgariucret  httpstcoagozzbrci3,0,0,0
1105,1105,1105,neyseki kullanacagim bir oyum var i̇sciye reva gorulen 282590 kurusun hesabi secim gunu sorulur asgariucret  httpstco2bwnzpw7x7,1,0,0
1106,1106,1106,asgari ucretle ev gecindirme asgariucret  httpstcojzfadfiynq,0,0,0
1107,1107,1107,asgari ucret 2825 tl olmus asgariucret  httpstcoqyvpdyen1p,1,1,0
1108,1108,1108,asgariucret 3000 altinda tutarak kendi ayaklarina siktilar  yazik cok yazik diyeceklerim bu kadar ,0,0,0
1109,1109,1109,ben 350000 tl yaptim personelime cunku en az hak ettikleri bu  keske daha fazla verebilseydim asgariucret,0,0,0
1110,1110,1110,yasa hocam bi sen vardin zaten asgariucret  httpstcouss8j3txka,0,0,0
1111,1111,1111,net asgariucret 2825 tl olarak aciklandi,1,0,0
1112,1112,1112,arkadaslar 90 kurusu neden unutuyorsunuz    asgariucret,0,0,0
1113,1113,1113,di̇sk i̇sciler bir kez daha acliga sefalete mahkum edilmistir  asgariucret,0,0,0
1114,1114,1114,asgari ucreti 2000 lira yapin alim gucunu arttirin bu parayi 5000 lirada yapsaniz alim gucu o oranda azalacak yani bir boka yaramacak asgariucret,0,0,0
1115,1115,1115,devletimiz 2 bin 825₺ olarak asgari ucreti belirledi  i̇nsanlarimizin beklentisi 3000₺ sinirindaydi  yani psikolojik bir bant vardi  ama onun asagisini aciklamis oldular   bu insanlar da hayal kirikligi yaratti  su anda halkta buyuk bir uzuntu hakim    asgariucret,1,0,0
1116,1116,1116,asgari ucrette yangin var dedik anlatamadik  herzamanki gibi ese dosta balli ihale vatandasa gelince acirecete   milletbikti artik asgariucret 2825 tl  httpstcoatiygh6s1u,1,1,0
1117,1117,1117,asgariucret aciklanmiștir   httpstcoorjvqnxlut,0,0,0
1118,1118,1118,ekim ayinda aciklanan yoksulluk siniri 5060 tl 2021 asgari ucret 2825 tl  harca harca bitmez  asgariucret  httpstcofoz6l016ok,1,1,0
1119,1119,1119,turki̇s genel egitim sekreteri hukumetin tercihini dar gelirlilerden yana kullanmadigini goruyoruz  asgariucret,0,0,0
1120,1120,1120,2021 yili asgariucret aciklandi brut ucret 357750₺ sigorta primi i̇sci payi14 50085₺ i̇ssizlik sigortasi primi i̇sci payi1 3577₺ gv matrahi 304088₺ gv 45613₺ damga vergisi 2715₺ kalan ucret 255759₺ agi̇ bekâr 26831₺  net ucret 282590₺,1,0,0
1121,1121,1121,asgari ucret bir kisiye verilecek en dusuk para aile gecinecek diyorsaniz bir ailede iki kisi calismak zorunda bu avrupada da boyle yakinlariniz vardir arayin sorun tek basina bir isci bir aileyi gecindiremez kari koca calisivaksiniz duzen bu asgariucret,0,0,0
1122,1122,1122,asgariucret tespit komisyonu calismaya baslarken bu ay sadece asgari ucret kadar maas alacaksiniz denilseydi acaba yine 28259 tl mi cikardi  bir zeytin tanesi ne kadar ediyor hesapladiysaniz ona gore yiyelim‼‼  httpstcoixlbayeduj,1,0,0
1123,1123,1123,ki̇ra  1300 tl elektri̇k fatura  300 tl dogalgaz fatura  400 tl su fatura  200 tl teli̇nternet fatura 200 tl  elimize kaldi 400 tl ‼️ ama kuru ekmek ile doymaya yeterli tabi ‼️  bir bardak smootihe kac para    asgariucret,0,0,0
1124,1124,1124,asgariucret 2825 lira  diyeceklerim bu kadar⬇️  httpstconzncetktkd,1,1,0
1125,1125,1125,turki̇sin kasim ayi arastirmasina gore 4 kisilik ailenin aclik siniri 251667 tl  yoksulluk siniri 819762 tl  bekâr bir calisanin yasama maliyeti ise aylik 307363 tl oldu bugun aciklanan asgariucret 282590tl emekciyi kole ucretine mahkum edenleri kiniyorum  httpstcolkbxchqqrw,1,0,0
1126,1126,1126,haftalik 2825 tl asgariucret iyi aslinda neden bu tepkiler anlamadim,1,1,0
1127,1127,1127,asgariucret asgari ucret belirlendi  2825 tl  toplumsal beklentilerin basinda gelen taseron diger adiyla modern kolelik sistemi cozume kavusturulmalidir modern kolelik sistemi bitmemis hâlâ devam etmektedir taseron kole degildir zehrazumruts fethigurer rterdogan by  httpstcoomf8u1qqsl,1,1,0
1128,1128,1128,asgariucret e yapilan yeni zamla birlikte artik simitinizi yerken cayiniza seker de atabilirsiniz,0,0,0
1129,1129,1129,ekmek pahali emek ucuz  282590 tl ye muhtac olun insallah 🙏  asgariucret,1,0,0
1130,1130,1130,asgariucret  2825 tl olarak belirlendi hayirli olsun,1,0,0
1131,1131,1131,i̇sciler asgari ucret kararini yuhaladi👇  di̇sk genel baskani arzu cerkezoglu asgari ucret bir kez daha enflasyon karsisinda son derece yetersiz bir ucret olarak aciklanmistir asgariucret  httpstcoth29cl9tq6,0,0,0
1132,1132,1132,asgari ucretin ne kadar oldugu onemli degil ulkedeki fiyatlar onemli alim gucu yok ulkede enflasyon tavan mesela   asgari ucret     et miktari  almanya 1534 €         295 kg turkiye    2825 tl         32 kg  gecen sene 397 dolar olan asgari ucret 376 dolara dustu  asgariucret,1,1,0
1133,1133,1133,tamam simdi kac asgariucret ile iphone 12 alabiliyoruz biriniz de bunu hesaplasin,0,0,0
1134,1134,1134,asgariucret utanmazlara da bakin hele bide gurur duyuyorlar verdikleri sadakadan   ulkemizin zengin yeraltina kaynaklari peskes cekilip yabancilar sefa surerken   hazine uzerinde oturan halk di̇lenci̇ muamelesi goruyor  httpstcoo2xhisml5v,0,0,0
1135,1135,1135,sen icki icersensen kumar oynarsan sana ayda 2825 degil28250 bile yetmez asgariucret,1,0,1
1136,1136,1136,asgari ucretli calisanlar zamdan memnun  memnun olmayanlar asgari ucret almayanlar  asgariucret,0,0,0
1137,1137,1137,asgari ucret oraniyla yapilmis en iyi tespitlerden birisini yapmis yusaovenc kardesimiz  kimse unutmasin cebinize giren paranin sayisi onemli degil onemli olan ne kadar alim yapabildiginizdir  asgariucret,0,0,0
1138,1138,1138,asgari ucreti bu eller belirlesin  282590 tl oldu  asgariucret  asgariuecret asgariucret    asgariucret  httpstcoolqoswjlbd,1,0,0
1139,1139,1139,asgari ucret 2825 lira tweet bu kadar asgariucret  httpstcoby1peyy3n8,1,1,0
1140,1140,1140,asgariucret  httpstcoipbcl3zakm,0,0,0
1141,1141,1141,allah sizi sondaki 90 kurusa muhtac etsin  asgariucret  httpstcoycxjkjnitf,0,0,0
1142,1142,1142,gecen ay 10 tl olan urunu bu ay 15 tl ye alamiyoruz adam 2825 tl ye tesekkur ediyor🤬  ooohhh paralar isciye gitmiyor ooohhh paralar isverene gidiyor oohhhh  asgariucret,0,0,0
1143,1143,1143,2020 ocakta asgari ucret 386 dolardi 2021 de asgari ucretimiz 376 dolara yukseldi  asgariucret,0,0,0
1144,1144,1144,asgari ucret yetmiyor diyenlere gelsin asgariucret  httpstcoawz5okbpos,0,0,1
1145,1145,1145,belediye taseron isciler 3500 ve 3100 tl aliyor  karayollarinda calisan taseron isciler 2825 alcak adelet mi bu   asgariucret,1,0,0
1146,1146,1146,asgari ucreti bu eller belirlesin   5 litrelik sivi yagin 60 bir koli yumurtanin 35 tl oldugu yerde hic mi utanmadiniz 2825 tl verirkenyaptiginiz ve yapacaginiz zamlarla verdiginizi zaten fazlasiyla geri aliyorsunuz asgariucret  httpstcojnv1zfj3ju,1,1,0
1147,1147,1147,asgariucret vatana millete hayirli olsun diyelim ne diyelim 🧐 acikalandamaskeyehayir anlami yok zaten 🧐 turkiyekitapokuyor hey yavrum heeey 🧐  httpstcoaj7gno7ndf,0,0,0
1148,1148,1148,2825 li̇ra 90 kurusluk asgariucret tam pazarlamaci esnâf i̇si̇ gi̇bi̇ olmus onlarda mallarini satarken kulaga cazi̇b gelsi̇n di̇ye heb sona 90 kurus ekli̇yorlar  httpstcosu0dpqruug,1,1,0
1149,1149,1149,ismailsaymaz ciftciyim cok zordayim 2 ev gecindiriyormbu aralar sikintili borclarimiz var  organik gunes kurusu kayisi hosaflik kayisi dut kurusucevizli sucuk kayisi cekirdegi ve pekmez satiyorumtamamen organiklutfen dayanisma lutfen cok zor durumdayimalanlar cok memnun asgariucret  httpstcoisjdfdmgmw,0,0,0
1150,1150,1150,asgariucret hayirli olsun muhim olan ne kadar verildigi degil verilenin yil ortasinda kusa donmemesi bilhassa temel gida maddelerindeki artisin dizginlenmesi yumurtanin kolisi 40 sivi yag 80 liraya dayandi sut 6 lira sut urunlerine yuzde 25 zam bekleniyor bu onlenmeli,0,0,0
1151,1151,1151,ve dag fare dogurdu asgariucret burut 3577 tl net 2825 tl 90 kurus tui̇k ten 33 tl fazla vermisler  asgari ucretten vergi almaya devam😡😡,1,1,0
1152,1152,1152,tolstoyun ekmek pahali emek ucuzducumlesi bu ulkeyi betimlemeye yetiyor asgariucret  httpstcoeq7ydexb5k,0,0,0
1153,1153,1153,milletvekili maasi 25000 aclik siniri 2500  yoksulluk siniri 6000 olarak tespit edilen ulkemizde asgari ucret 2825 olarak aciklandi sasirdik mi hayir  guya asgari ucrete enflasyonun uzerinde artis yapildi asgari ucretli enflasyona ezdirilmedi asgariucret,1,0,0
1154,1154,1154,devletin uygun gordugu 2825 tl asgariucret chp belediyelerinin verecegini acikladigi 3100 3250 tl hain bu chp yerli ve milli degil pazartesi,1,1,0
1155,1155,1155,evli ve 3 cocuklu bir isciye layik gorulen ucret 3013 lira   ve isci temsilcisi sendikanin tek yaptigi bakanin yanina oturup katilmiyoruz demek  asgariucret,1,0,0
1156,1156,1156,aile calisma ve sosyal hizmetler bakani zehra zumrut selcuk 2021 yilinda asgari ucret net 2 bin 825 lira 90 kurus olarak belirlenmistir asgariucret,1,1,0
1157,1157,1157,asgariucret 2021 i̇sci maaslari en dusuk  i̇zmir bsb en dusuk isci ucreti 3500₺  eskisehir bsb en dusuk isci ucreti 3350₺  mersin bsb  en dusuk isci  ucreti 3300₺  ankara bsb en dusuk isci ucreti 3100₺  adana bsb en dusuk isci ucreti 3100₺ herkesicinchp halktvcomtr,0,0,0
1158,1158,1158,kolelere asla ozgur kalacaklari odemeleri yapmazlar  hayatta kalacak kadar odeme yaparlar ki calismaya devam etsinler  asgariucret,0,0,0
1159,1159,1159,i̇slamda asgariucret sorunu yoktur i̇slamda isci ucretlerinin tespiti nasil yapilir1 2825  httpstco4dvyzt8znt,1,0,0
1160,1160,1160,akp iktidarinin yaptigi en iyi ofansif mizah  asgariucret  httpstcod07ejhcrgl,0,0,0
1161,1161,1161,asgariucret 282590 tl   yoksulluk siniri 8198 tl  soda 125 tl afiyet olsun ,1,0,0
1162,1162,1162,asgariucret 2825 tl 90 kurus  httpstcodt5g4du0s0,1,1,0
1163,1163,1163,olaya bir de buradan bakmali   cumhurbaskaninin maasi 6 bin 750 tl zam yapilarak 88 bin tl’ye yukseltildi    asgari ucret 500 tl arttirilarak net 2 bin 825 lira 90 kurus oldu  asgariucret,1,1,0
1164,1164,1164,asgari ucret burut 3577 lira net 2825 lira olarak belirlendiasgariucret,1,0,0
1165,1165,1165,kolelere asla ozgur olacaklari kadar odeme yapmazlar hayatta kalmalarina yetecek kadarini verirler ki calismaya devam etsinler asgariucret,0,0,0
1166,1166,1166,asgariucret memura 120 i̇sciye 150 ucretli calisanaemeklidulyetime 300 zam veren erbakan hocayi daha cokkkkk arariz  httpstcowpehlwubzp,0,0,0
1167,1167,1167,asgariucret net 2825 oldu daha iyi bir rakam olabilmeliydi en azindan ailede tek calisanlar icin simdi devletten ciddi anlamda gida parekende fiyatlarina bbrrrs denip kendilerine gelmesi icin bir hamle bekliyoruz,1,0,0
1168,1168,1168,dkanal diyecek soz bulamiyorum   asgariucret,0,0,0
1169,1169,1169,ne kadar da mutlular dimi sonucta iscinin maasina zam yaptilar  bugunde dalga gectiler asgariucret  httpstco0hwhztishj,0,0,0
1170,1170,1170,asgari ucret belli oldu  2021 yili asgari ucret brut 3 bin 577 lira 50 kurus net 2 bin 825 tl oldu   asgariucret    aciklanan askeri ucreti nasil buldunuz ,1,1,0
1171,1171,1171,asgariucret bi ay boyunca calis ve bakanin ustundeki ceketi alma gucune yetis bazen diyorum iyi ki olum var   httpstco6grlntlmln,0,0,0
1172,1172,1172,3577 net olan olmali brut degil yada soyle yapalim tum o mecliste gereksiz yere bir ton para alanlanlarin maaslarindan kessinler asgari ucrete eklesinler asgariucret  httpstcoiysmak8qjc,0,0,0
1173,1173,1173,toplayin kirintilari ac kalmayin  asgariucret  httpstco1dgomzdqbx,0,0,0
1174,1174,1174,birinin kolundaki saati 250 bin digerinin kolundaki cantasi  50 bin ama evine yiyecek ekmegini goturmek icin gunde 10 saat calisan iscinin aylik alacagi  asgariucret 2825 tl twit bu kadar cunku kis geldi silivri soguktur simdi,1,1,0
1175,1175,1175,bakan zehra zumrut selcuk asgari ucreti aciklayacagina yanlislikla esarbinin fiyatini aciklamis sanirim  asgariucret 2825 lira 90 kurus  httpstcoy1kecdiid6,1,1,0
1176,1176,1176,2825 tl 90 kurus  karari alan almaya yardim eden haftanin alti gunu gunde 11 saat calisan isciye bu ucreti bicen kim varsa umarim bir gun bu paraya muhtac olursunuz  asgariucret  httpstcose2bonuwx8,1,1,0
1177,1177,1177,asgari ucret 2 bin 825 tl oldu hayirli ve bereketli olsun i̇nsallah asgariucret,1,0,0
1178,1178,1178,secim sandigini onumuze getirin  bu i̇si kokunden cozelim  mansur yavas aday olsun yeter artik   asgariucret  httpstcomf75fcteng,0,0,0
1179,1179,1179,asgariucret gibi uyandim bu sabah uykuya doymadim ha bu arada yaziklar olsun tunus a oraya buraya para hibe edeceginize onu asgari ucrete yansitsaydiniz yatacak yeriniz yok,0,0,0
1180,1180,1180,anlik anlik asgari̇ ucret zaminin vatandastaki etkisi 😅😂🤣😆😁😄😀😀 asgariucret  httpstcooljsyao0rc,0,0,0
1181,1181,1181,asgari ucret aciklandi asgariucret   httpstcofbq8xns777  httpstcoq1e17ozxiq,0,0,0
1182,1182,1182,bozdur bozdur bitmez bu para simdi allah sizi nasil biliyorsa oyle yapsin asgariucret  httpstconmq6vr2ajh,0,0,0
1183,1183,1183,bakanimiz sn zehrazumruts  “1 ocak 2021 tarihinden itibaren gecerli olacak asgari ucret brut 3577 lira 50 kurus net 2825 lira 90 kurus olarak belirlenmistir  boylece gecen yila gore net asgari ucret 500 tl artmis  2156 oraninda yukselmis oldu”  asgariucret,1,1,0
1184,1184,1184,sarayin 30 saniyelik harcamasi bile  asgariucret ten yuksek vicdanlar susmus,0,0,0
1185,1185,1185,yoksulluk siniri  8086 tl asgari ucret  2825 tl  yiyin efendiler yiyin milleti yoksulluk sinirinin altinda birakip kendiniz ohh ohh diye yiyin asgariucret,1,0,0
1186,1186,1186,turki̇s dort kisilik bir ailenin aclik sinirini 2 bin 447 lira 72 kurus yoksulluk sinirini ise 7 bin 973 lira 2 kurus olarak hesaplamisti asgari ucret ise 2825 lira 90 kurus oldu 2826 lira bile degil cunku 10 kurusun hesabi yapilmis asgariucret,1,1,0
1187,1187,1187,hepsini harcamayin biraz da birikim yapin  bakin emine erdogana kocasinin verdigi harcliklardan birikim yapip cocuklarini yurtdisina okuttu suriyelilere 50 ev hediye etti  asgariucret pazartesi,0,0,0
1188,1188,1188,asgariucret i ucreti ne zaman asgari ucret alan birileri belirlerse o zaman halka adaletli davranilmis olacaktir  httpstcoxiot1rc2uu,0,0,0
1189,1189,1189,arkadaslar 90 kurusu neden unutuyorsunuz asgariucret,0,0,0
1190,1190,1190,siktir edin beyler zaten biz cevabimizi sandikta vericez   asgariucret,0,0,0
1191,1191,1191,asgariucret 2825 lira 90 kurusneye gore belirlediniz cok merak ediyorumhala size destek verenlerinde   httpstco2n8yziw5az,1,1,0
1192,1192,1192,yeni zamdan sonra maasi cekmeye gidiyorum asgariucret  httpstcocs77bmjflf,0,0,0
1193,1193,1193,asgari ucret  2825 tl    aciklayan bakanin bir fulari bir gozlugu bile alinamaz o parayla   bozdur  bozdur   harcayin simdi   asgariucret,1,1,0
1194,1194,1194,yakinda herkesi asgariucretli yapacaklar bu gidisle,0,0,0
1195,1195,1195,yoksullugu bitirmeye devam ediyoruz  2021 yili asgari ucret 2825 tl  halka sirtini donenlerden beklentimiz de umudumuz da yoktur  tek cozum seci̇m   asgariucret  httpstco25zxybisqf,1,1,0
1196,1196,1196,meral aksener  19 yildir her yil yeniden ucan ekonominin geldigi nokta bu aci recete  asgariucret  httpstcoqdi7mchkoo,0,0,0
1197,1197,1197,asgariucret is hayatina yeni atilan vasifsiz elemana verilen ucrettir evli coluk cocuk sahibi insanlara degil meslek sahibi insanlara degil bizim ulkemizde bunu anlayamamis insanlar patronlar var,0,0,0
1198,1198,1198,bir koli yumurtanin son alti ayda 45 bes litre aycicek yaginin son alti ayda 66 arttigi ulkemde adam bir yil icin asgari ucrete yapilan 22 zamma sevinmemiz gerektigini soyluyorsen sevin embesil sen sevin alkis tut parali kalem satilmis kalem 😡 asgariucret,0,0,0
1199,1199,1199,piramitleri dizen kolelere gunde 3 litre sarap 500 gram ekmek veriyorlarmis yemin ediyorum asgari ucret daha dusuk su an  asgariucret,0,0,0
1200,1200,1200,asgariucret 2825 tl  bozdur bozdur kuru ekmek ye   httpstcoapetyeivu0,1,0,0
1201,1201,1201,arkadas adi ustunde asgariucret ne vergisi aliyorsun ki iki tane muteahhitin borcunu affetmese asgari ucret 3250 tl rahat olur,0,0,0
1202,1202,1202,2021 icin asgariucret 2 825 tl olarak aciklandi  bir asgari ucretli bu parayla 1 ay gecinmeye mahkum edilirken saray bu parayi 222 saniyede harciyor  protestoediyorum  httpstcolrmkymalfs,1,1,0
1203,1203,1203,ne kadar hakkim varsa haram zehir zikkim olsun 😡 2825 tl asgariucret mi olur  sefa suren yetkililerin sefalet icinde gormek dilegiyle 😡  httpstcopjo19qu5vg,1,0,0
1204,1204,1204,2020 ocakta asgari ucret 386 dolardi 2021 de asgari ucretimiz 376 dolara yukseldi  asgariucret,0,0,0
1205,1205,1205,saray gunde 10 milyon lira harciyor  yoksulluk siniri 7973 tl   asgariucret 2825 tl   kafana cay firlatip kuru ekmege muhtac edenlere biat etmeye devam et turkiye,1,1,0
1206,1206,1206,asgariucret 2825 tl olmus bence en az 3000 tl olmaliydi,1,0,0
1207,1207,1207,2021 yili asgari ucreti turkiye cumhuriyeti aile calisma ve sosyal hizmetler bakanimiz sayin zehra zumrut selcuk tarafindan aciklandi asgari ucret 2021 yili icin brut 3 bin 577 lira 50 kurus net 2 bin 825 lira 90 kurus olarak belirlendi asgariucret  httpstcopn5v9amcmr,1,1,0
1208,1208,1208,asgari ucreti ogrendik peki 2021 yilini hangi zamlar ile karsilayacagiz asagidaki tabloda  asgariucret  httpstcowrpd9vp3mx,0,0,0
1209,1209,1209,allah devletimize milletimize zeval vermesin asgariucret  hayirli olsun,0,0,1
1210,1210,1210,turkey minimum wage will be 2825 turkish liras 380 in 2021 asgariucret minimumwage turkey  httpstcoeq94jikdv9  httpstcozow5td01lz,1,1,0
